Date,Shift,Product / SKU,Container,Pack Size (ml),Planned Start,Planned End,Run Time (min),Planned Downtime (min),Unplanned Downtime (min),Changeover Time (min),CIP Time (min),Target Speed (packs/hr),Actual Speed (packs/hr),Total Packs,Good Packs,Reject Packs,Reject Rate (%),Fill Volume Avg (ml),Fill Volume Std Dev (ml),Availability (%),Performance (%),Quality (%),OEE (%),Main Fault Code,Main Fault Description,Probable Cause,Corrective Action,Operator Note
2025-07-29 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2025-07-29 22:00:00,2025-07-30 06:00:00,442,5,3,30,0,10500,10221,75294,74269,1025,0.013613,200.54,0.192,0.930526316,0.973428571,0.986387,0.89347,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Stable run after start-up checks.
2025-07-30 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2025-07-30 06:00:00,2025-07-30 14:00:00,460,10,10,0,0,9800,9012,69092,68446,646,0.00935,180.16,0.315,0.978723404,0.919591837,0.99065,0.891611,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-07-30 00:00:00,B,UHT Milk 500ml,Bottle,500,2025-07-30 14:00:00,2025-07-30 22:00:00,427,15,8,30,0,8800,8919,63473,62873,600,0.009453,500.59,0.316,0.91827957,1.013522727,0.990547,0.921899,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-07-30 00:00:00,C,Cream 250ml,Cup,250,2025-07-30 22:00:00,2025-07-31 06:00:00,460,5,0,15,0,7600,7314,56074,55432,642,0.011449,249.66,0.56,0.968421053,0.962368421,0.988551,0.921308,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-07-31 00:00:00,A,UHT Milk 1L,Bottle,1000,2025-07-31 06:00:00,2025-07-31 14:00:00,450,15,0,15,0,7200,7676,57570,57280,290,0.005037,1002.67,2.007,0.967741935,1.066111111,0.994963,1.026524,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-07-31 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2025-07-31 14:00:00,2025-07-31 22:00:00,467,5,8,0,0,10500,9967,77576,76812,764,0.009848,199.84,0.456,0.983157895,0.949238095,0.990152,0.92406,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-07-31 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2025-07-31 22:00:00,2025-08-01 06:00:00,472,0,8,0,0,9800,9556,75173,74672,501,0.006665,179.52,0.3,0.983333333,0.975102041,0.993335,0.95246,,,,Routine operation; no major intervention required.,Mock training record only.
2025-08-01 00:00:00,A,UHT Milk 500ml,Bottle,500,2025-08-01 06:00:00,2025-08-01 14:00:00,440,40,0,0,0,8800,8429,61812,61269,543,0.008785,500.7,0.727,1,0.957840909,0.991215,0.949426,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-08-01 00:00:00,B,Cream 250ml,Cup,250,2025-08-01 14:00:00,2025-08-01 22:00:00,455,15,10,0,0,7600,7801,59157,58749,408,0.006897,250.81,0.284,0.978494624,1.026447368,0.993103,0.997446,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-08-01 00:00:00,C,UHT Milk 1L,Bottle,1000,2025-08-01 22:00:00,2025-08-02 06:00:00,450,10,20,0,0,7200,7660,57450,56595,855,0.014883,998.97,1.753,0.957446809,1.063888889,0.985117,1.003457,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Operator verified recipe before production.
2025-08-02 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2025-08-02 06:00:00,2025-08-02 14:00:00,450,10,0,20,0,10500,10193,76447,76065,382,0.004997,200.28,0.367,0.957446809,0.970761905,0.995003,0.924808,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-08-02 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2025-08-02 14:00:00,2025-08-02 22:00:00,426,15,24,15,0,9800,9730,69083,67789,1294,0.018731,181.48,0.242,0.916129032,0.992857143,0.981269,0.892548,F005,Fill volume out of tolerance,Product temperature variation,Check filler calibration and product temperature set point.,Line released after QC confirmation.
2025-08-02 00:00:00,C,UHT Milk 500ml,Bottle,500,2025-08-02 22:00:00,2025-08-03 06:00:00,360,25,5,30,60,8800,8482,50892,50656,236,0.004637,499.93,0.731,0.791208791,0.963863636,0.995363,0.759081,,,,Routine operation; no major intervention required.,Mock training record only.
2025-08-03 00:00:00,A,Cream 250ml,Cup,250,2025-08-03 06:00:00,2025-08-03 14:00:00,439,0,41,0,0,7600,6917,50609,49554,1055,0.020846,249.79,0.141,0.914583333,0.910131579,0.979154,0.815039,F004,Conveyor back pressure,Downstream accumulation,Clear downstream blockage and reset conveyor speed balance.,Mock training record only.
2025-08-03 00:00:00,B,UHT Milk 1L,Bottle,1000,2025-08-03 14:00:00,2025-08-03 22:00:00,470,10,0,0,0,7200,6964,54551,54289,262,0.004803,1002.65,1.98,1,0.967222222,0.995197,0.962577,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-08-03 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2025-08-03 22:00:00,2025-08-04 06:00:00,457,0,8,15,0,10500,9753,74285,73695,590,0.007942,200.26,0.294,0.952083333,0.928857143,0.992058,0.877326,,,,Routine operation; no major intervention required.,Mock training record only.
2025-08-04 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2025-08-04 06:00:00,2025-08-04 14:00:00,411,10,34,25,0,9800,10401,71246,69722,1524,0.021391,180.3,0.265,0.874468085,1.061326531,0.978609,0.908243,F004,Conveyor back pressure,Downstream accumulation,Clear downstream blockage and reset conveyor speed balance.,Minor stoppage reviewed during shift handover.
2025-08-04 00:00:00,B,UHT Milk 500ml,Bottle,500,2025-08-04 14:00:00,2025-08-04 22:00:00,467,5,8,0,0,8800,8834,68757,68058,699,0.010166,499.17,0.914,0.983157895,1.003863636,0.989834,0.976923,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-08-04 00:00:00,C,Cream 250ml,Cup,250,2025-08-04 22:00:00,2025-08-05 06:00:00,408,15,32,25,0,7600,7296,49612,48554,1058,0.021325,249.29,0.388,0.877419355,0.96,0.978675,0.82436,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Minor stoppage reviewed during shift handover.
2025-08-05 00:00:00,A,UHT Milk 1L,Bottle,1000,2025-08-05 06:00:00,2025-08-05 14:00:00,456,5,19,0,0,7200,7593,57706,57056,650,0.011264,1000.49,0.707,0.96,1.054583333,0.988736,1.000996,F003,Cap feeder low level,Cap feed starvation,Top up cap hopper and check cap elevator feed rate.,Minor stoppage reviewed during shift handover.
2025-08-05 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2025-08-05 14:00:00,2025-08-05 22:00:00,453,5,7,15,0,10500,10397,78497,77425,1072,0.013657,200,0.425,0.953684211,0.990190476,0.986343,0.931432,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Line released after QC confirmation.
2025-08-05 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2025-08-05 22:00:00,2025-08-06 06:00:00,440,15,25,0,0,9800,10471,76787,75433,1354,0.017633,180.19,0.183,0.946236559,1.068469388,0.982367,0.993197,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Mock training record only.
2025-08-06 00:00:00,A,UHT Milk 500ml,Bottle,500,2025-08-06 06:00:00,2025-08-06 14:00:00,397,5,48,30,0,8800,8546,56546,55150,1396,0.024688,498.39,0.869,0.835789474,0.971136364,0.975312,0.791627,F004,Conveyor back pressure,Downstream accumulation,Clear downstream blockage and reset conveyor speed balance.,Stable run after start-up checks.
2025-08-06 00:00:00,B,Cream 250ml,Cup,250,2025-08-06 14:00:00,2025-08-06 22:00:00,450,0,30,0,0,7600,7782,58365,57315,1050,0.01799,249.64,0.211,0.9375,1.023947368,0.98201,0.942681,F003,Cap feeder low level,Cap feed starvation,Top up cap hopper and check cap elevator feed rate.,Operator verified recipe before production.
2025-08-06 00:00:00,C,UHT Milk 1L,Bottle,1000,2025-08-06 22:00:00,2025-08-07 06:00:00,404,10,36,30,0,7200,7309,49213,48148,1065,0.021641,1002.25,1.55,0.859574468,1.015138889,0.978359,0.853704,F004,Conveyor back pressure,Downstream accumulation,Clear downstream blockage and reset conveyor speed balance.,Line released after QC confirmation.
2025-08-07 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2025-08-07 06:00:00,2025-08-07 14:00:00,435,10,10,25,0,10500,11016,79866,79171,695,0.008702,199.56,0.292,0.925531915,1.049142857,0.991298,0.962565,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-08-07 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2025-08-07 14:00:00,2025-08-07 22:00:00,437,10,8,25,0,9800,9053,65936,65329,607,0.009206,180.39,0.153,0.929787234,0.92377551,0.990794,0.851008,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-08-07 00:00:00,C,UHT Milk 500ml,Bottle,500,2025-08-07 22:00:00,2025-08-08 06:00:00,435,15,0,30,0,8800,8386,60798,60258,540,0.008882,500.1,0.917,0.935483871,0.952954545,0.991118,0.883556,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-08-08 00:00:00,A,Cream 250ml,Cup,250,2025-08-08 06:00:00,2025-08-08 14:00:00,435,10,10,25,0,7600,7856,56956,56445,511,0.008972,250.32,0.272,0.925531915,1.033684211,0.991028,0.948124,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-08-08 00:00:00,B,UHT Milk 1L,Bottle,1000,2025-08-08 14:00:00,2025-08-08 22:00:00,430,10,10,30,0,7200,7620,54610,54389,221,0.004047,998.03,1.272,0.914893617,1.058333333,0.995953,0.964344,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-08-08 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2025-08-08 22:00:00,2025-08-09 06:00:00,455,0,5,20,0,10500,10274,77911,77245,666,0.008548,200.37,0.334,0.947916667,0.97847619,0.991452,0.919586,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-08-09 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2025-08-09 06:00:00,2025-08-09 14:00:00,470,10,0,0,0,9800,9055,70930,70379,551,0.007768,179.73,0.409,1,0.923979592,0.992232,0.916802,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-08-09 00:00:00,B,UHT Milk 500ml,Bottle,500,2025-08-09 14:00:00,2025-08-09 22:00:00,450,5,0,25,0,8800,8835,66262,65720,542,0.00818,499.9,0.39,0.947368421,1.003977273,0.99182,0.943356,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-08-09 00:00:00,C,Cream 250ml,Cup,250,2025-08-09 22:00:00,2025-08-10 06:00:00,375,25,5,15,60,7600,7291,45568,45087,481,0.010556,249.63,0.423,0.824175824,0.959342105,0.989444,0.78232,,,,Routine operation; no major intervention required.,Mock training record only.
2025-08-10 00:00:00,A,UHT Milk 1L,Bottle,1000,2025-08-10 06:00:00,2025-08-10 14:00:00,422,10,23,25,0,7200,6323,44471,43471,1000,0.022487,993.65,1.556,0.89787234,0.878194444,0.977513,0.770775,F005,Fill volume out of tolerance,Product temperature variation,Check filler calibration and product temperature set point.,Mock training record only.
2025-08-10 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2025-08-10 14:00:00,2025-08-10 22:00:00,445,5,0,30,0,10500,10175,75464,74924,540,0.007156,200.3,0.185,0.936842105,0.969047619,0.992844,0.901348,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-08-10 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2025-08-10 22:00:00,2025-08-11 06:00:00,470,10,0,0,0,9800,9636,75482,75043,439,0.005816,180.1,0.107,1,0.983265306,0.994184,0.977547,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-08-11 00:00:00,A,UHT Milk 500ml,Bottle,500,2025-08-11 06:00:00,2025-08-11 14:00:00,442,0,8,30,0,8800,8241,60708,60375,333,0.005485,501.04,0.794,0.920833333,0.936477273,0.994515,0.85761,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-08-11 00:00:00,B,Cream 250ml,Cup,250,2025-08-11 14:00:00,2025-08-11 22:00:00,455,15,10,0,0,7600,8075,61235,60965,270,0.004409,249.78,0.401,0.978494624,1.0625,0.995591,1.035067,,,,Routine operation; no major intervention required.,Mock training record only.
2025-08-11 00:00:00,C,UHT Milk 1L,Bottle,1000,2025-08-11 22:00:00,2025-08-12 06:00:00,435,15,0,30,0,7200,7259,52627,52247,380,0.007221,999.88,2.12,0.935483871,1.008194444,0.992779,0.936339,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-08-12 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2025-08-12 06:00:00,2025-08-12 14:00:00,450,15,0,15,0,10500,11007,82552,82469,83,0.001005,200.06,0.193,0.967741935,1.048285714,0.998995,1.013451,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-08-12 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2025-08-12 14:00:00,2025-08-12 22:00:00,460,5,0,15,0,9800,9460,72526,71764,762,0.010507,180.05,0.218,0.968421053,0.965306122,0.989493,0.925001,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-08-12 00:00:00,C,UHT Milk 500ml,Bottle,500,2025-08-12 22:00:00,2025-08-13 06:00:00,422,5,33,20,0,8800,8399,59072,58075,997,0.016878,499.26,0.652,0.888421053,0.954431818,0.983122,0.833626,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Mock training record only.
2025-08-13 00:00:00,A,Cream 250ml,Cup,250,2025-08-13 06:00:00,2025-08-13 14:00:00,436,5,24,15,0,7600,8158,59281,58062,1219,0.020563,250.08,0.559,0.917894737,1.073421053,0.979437,0.965027,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Line released after QC confirmation.
2025-08-13 00:00:00,B,UHT Milk 1L,Bottle,1000,2025-08-13 14:00:00,2025-08-13 22:00:00,423,0,32,25,0,7200,6977,49187,48300,887,0.018033,1000.25,1.505,0.88125,0.969027778,0.981967,0.838556,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Operator verified recipe before production.
2025-08-13 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2025-08-13 22:00:00,2025-08-14 06:00:00,454,5,21,0,0,10500,10084,76302,74838,1464,0.019187,199.7,0.526,0.955789474,0.960380952,0.980813,0.90031,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Operator verified recipe before production.
2025-08-14 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2025-08-14 06:00:00,2025-08-14 14:00:00,423,10,32,15,0,9800,10226,72093,70618,1475,0.02046,180.17,0.453,0.9,1.043469388,0.97954,0.919908,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Stable run after start-up checks.
2025-08-14 00:00:00,B,UHT Milk 500ml,Bottle,500,2025-08-14 14:00:00,2025-08-14 22:00:00,418,10,32,20,0,8800,9431,65702,64714,988,0.015038,500.11,0.883,0.889361702,1.071704545,0.984962,0.9388,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Stable run after start-up checks.
2025-08-14 00:00:00,C,Cream 250ml,Cup,250,2025-08-14 22:00:00,2025-08-15 06:00:00,451,0,29,0,0,7600,7604,57156,55908,1248,0.021835,249.8,0.56,0.939583333,1.000526316,0.978165,0.919551,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Stable run after start-up checks.
2025-08-15 00:00:00,A,UHT Milk 1L,Bottle,1000,2025-08-15 06:00:00,2025-08-15 14:00:00,435,5,25,15,0,7200,6758,48995,47885,1110,0.022655,998.6,2.075,0.915789474,0.938611111,0.977345,0.840097,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Mock training record only.
2025-08-15 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2025-08-15 14:00:00,2025-08-15 22:00:00,435,15,10,20,0,10500,10998,79735,79177,558,0.006998,200.35,0.338,0.935483871,1.047428571,0.993002,0.972996,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-08-15 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2025-08-15 22:00:00,2025-08-16 06:00:00,480,0,0,0,0,9800,10564,84512,84100,412,0.004875,179.71,0.214,1,1.077959184,0.995125,1.072704,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-08-16 00:00:00,A,UHT Milk 500ml,Bottle,500,2025-08-16 06:00:00,2025-08-16 14:00:00,480,0,0,0,0,8800,7776,62208,61617,591,0.0095,499.8,0.625,1,0.883636364,0.9905,0.875242,,,,Routine operation; no major intervention required.,Mock training record only.
2025-08-16 00:00:00,B,Cream 250ml,Cup,250,2025-08-16 14:00:00,2025-08-16 22:00:00,450,5,0,25,0,7600,7500,56250,55878,372,0.006613,250.06,0.275,0.947368421,0.986842105,0.993387,0.928721,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-08-16 00:00:00,C,UHT Milk 1L,Bottle,1000,2025-08-16 22:00:00,2025-08-17 06:00:00,375,25,0,20,60,7200,6375,39843,39301,542,0.013603,1000.7,1.445,0.824175824,0.885416667,0.986397,0.719812,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-08-17 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2025-08-17 06:00:00,2025-08-17 14:00:00,442,15,8,15,0,10500,10683,78698,78295,403,0.005121,200.3,0.239,0.950537634,1.017428571,0.994879,0.962152,,,,Routine operation; no major intervention required.,Mock training record only.
2025-08-17 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2025-08-17 14:00:00,2025-08-17 22:00:00,470,0,10,0,0,9800,9388,73539,72928,611,0.008309,179.91,0.29,0.979166667,0.957959184,0.991691,0.930208,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-08-17 00:00:00,C,UHT Milk 500ml,Bottle,500,2025-08-17 22:00:00,2025-08-18 06:00:00,448,5,27,0,0,8800,7996,59703,58579,1124,0.018827,499.55,1.255,0.943157895,0.908636364,0.981173,0.840853,F007,Label mismatch stop,Incorrect label roll loaded,"Confirm label roll, line clearance, and barcode recipe match.",Operator verified recipe before production.
2025-08-18 00:00:00,A,Cream 250ml,Cup,250,2025-08-18 06:00:00,2025-08-18 14:00:00,450,0,0,30,0,7600,7619,57142,56717,425,0.007438,249.27,0.406,0.9375,1.0025,0.992562,0.932853,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-08-18 00:00:00,B,UHT Milk 1L,Bottle,1000,2025-08-18 14:00:00,2025-08-18 22:00:00,465,15,0,0,0,7200,7716,59799,59739,60,0.001003,999.75,1.585,1,1.071666667,0.998997,1.070592,,,,Routine operation; no major intervention required.,Mock training record only.
2025-08-18 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2025-08-18 22:00:00,2025-08-19 06:00:00,435,5,10,30,0,10500,9899,71767,70787,980,0.013655,200.07,0.264,0.915789474,0.942761905,0.986345,0.851582,,,,Routine operation; no major intervention required.,Mock training record only.
2025-08-19 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2025-08-19 06:00:00,2025-08-19 14:00:00,443,10,7,20,0,9800,10592,78204,77165,1039,0.013286,180.34,0.296,0.942553191,1.08,0.986714,1.004433,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Operator verified recipe before production.
